0.000000e+00	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
5.000000e-05	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
1.000000e-04	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.390813e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
1.500000e-04	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.497346e-02	-6.498739e-02	-6.500000e-02	-6.500000e-02	-6.492933e-02	-6.261329e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
2.000000e-04	-6.499969e-02	-6.499968e-02	-6.499985e-02	-6.500000e-02	-6.499981e-02	-6.499976e-02	-6.500000e-02	-6.491386e-02	-6.496543e-02	-6.499986e-02	-6.499954e-02	-6.479561e-02	-6.121321e-02	-6.500000e-02	-6.499965e-02	-6.500000e-02	
2.500000e-04	-6.499892e-02	-6.499888e-02	-6.499947e-02	-6.500000e-02	-6.499925e-02	-6.499918e-02	-6.500000e-02	-6.482768e-02	-6.493513e-02	-6.499952e-02	-6.499839e-02	-6.463000e-02	-5.974852e-02	-6.499999e-02	-6.499878e-02	-6.500000e-02	
3.000000e-04	-6.499774e-02	-6.499761e-02	-6.499882e-02	-6.499999e-02	-6.499817e-02	-6.499828e-02	-6.500000e-02	-6.472111e-02	-6.489685e-02	-6.499897e-02	-6.499659e-02	-6.445409e-02	-5.824442e-02	-6.499995e-02	-6.499737e-02	-6.499998e-02	
3.500000e-04	-6.499618e-02	-6.499594e-02	-6.499794e-02	-6.499997e-02	-6.499651e-02	-6.499714e-02	-6.499999e-02	-6.459953e-02	-6.485081e-02	-6.499817e-02	-6.499422e-02	-6.427997e-02	-5.671795e-02	-6.499988e-02	-6.499550e-02	-6.499996e-02	
4.000000e-04	-6.499434e-02	-6.499397e-02	-6.499683e-02	-6.499994e-02	-6.499424e-02	-6.499583e-02	-6.499998e-02	-6.446734e-02	-6.479722e-02	-6.499713e-02	-6.499140e-02	-6.411330e-02	-5.518134e-02	-6.499976e-02	-6.499326e-02	-6.499991e-02	
4.500000e-04	-6.499224e-02	-6.499176e-02	-6.499554e-02	-6.499989e-02	-6.499133e-02	-6.499440e-02	-6.499996e-02	-6.432799e-02	-6.473628e-02	-6.499581e-02	-6.498821e-02	-6.395607e-02	-5.364362e-02	-6.499957e-02	-6.499073e-02	-6.499985e-02	
5.000000e-04	-6.498994e-02	-6.498938e-02	-6.499408e-02	-6.499983e-02	-6.498780e-02	-6.499291e-02	-6.499994e-02	-6.418412e-02	-6.466821e-02	-6.499422e-02	-6.498472e-02	-6.380843e-02	-5.211167e-02	-6.499932e-02	-6.498798e-02	-6.499977e-02	
5.500000e-04	-6.498747e-02	-6.498686e-02	-6.499248e-02	-6.499975e-02	-6.498367e-02	-6.499138e-02	-6.499991e-02	-6.403771e-02	-6.459323e-02	-6.499235e-02	-6.498096e-02	-6.366970e-02	-5.059071e-02	-6.499900e-02	-6.498506e-02	-6.499967e-02	
6.000000e-04	-6.498483e-02	-6.498422e-02	-6.499074e-02	-6.499965e-02	-6.497897e-02	-6.498981e-02	-6.499987e-02	-6.389021e-02	-6.451157e-02	-6.499017e-02	-6.497696e-02	-6.353895e-02	-4.908476e-02	-6.499860e-02	-6.498203e-02	-6.499955e-02	
6.500000e-04	-6.498205e-02	-6.498149e-02	-6.498889e-02	-6.499953e-02	-6.497376e-02	-6.498824e-02	-6.499983e-02	-6.374269e-02	-6.442347e-02	-6.498769e-02	-6.497275e-02	-6.341524e-02	-4.759682e-02	-6.499812e-02	-6.497890e-02	-6.499941e-02	
7.000000e-04	-6.497914e-02	-6.497867e-02	-6.498692e-02	-6.499939e-02	-6.496805e-02	-6.498665e-02	-6.499977e-02	-6.359592e-02	-6.432915e-02	-6.498489e-02	-6.496831e-02	-6.329773e-02	-4.612912e-02	-6.499756e-02	-6.497570e-02	-6.499925e-02	
7.500000e-04	-6.497610e-02	-6.497577e-02	-6.498484e-02	-6.499922e-02	-6.496190e-02	-6.498506e-02	-6.499971e-02	-6.345045e-02	-6.422885e-02	-6.498178e-02	-6.496367e-02	-6.318568e-02	-4.468322e-02	-6.499691e-02	-6.497244e-02	-6.499906e-02	
