0.000000e+00	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
5.000000e-05	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
1.000000e-04	-6.500000e-02	-6.461848e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.416092e-02	-6.500000e-02	-6.314282e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.412097e-02	-6.425254e-02	-6.500000e-02	
1.500000e-04	-6.500000e-02	-6.412198e-02	-6.500000e-02	-6.499571e-02	-6.497188e-02	-6.313059e-02	-6.499869e-02	-6.054734e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.492335e-02	-6.497272e-02	-6.288378e-02	-6.325047e-02	-6.499826e-02	
2.000000e-04	-6.499979e-02	-6.358057e-02	-6.499988e-02	-6.498630e-02	-6.490954e-02	-6.207115e-02	-6.499589e-02	-5.762097e-02	-6.499953e-02	-6.499995e-02	-6.499957e-02	-6.477122e-02	-6.491809e-02	-6.136735e-02	-6.208824e-02	-6.499445e-02	
2.500000e-04	-6.499923e-02	-6.302389e-02	-6.499956e-02	-6.497162e-02	-6.481137e-02	-6.104394e-02	-6.499148e-02	-5.459888e-02	-6.499830e-02	-6.499980e-02	-6.499847e-02	-6.455922e-02	-6.483780e-02	-5.963497e-02	-6.082556e-02	-6.498842e-02	
3.000000e-04	-6.499828e-02	-6.246530e-02	-6.499897e-02	-6.495195e-02	-6.467825e-02	-6.007137e-02	-6.498540e-02	-5.162239e-02	-6.499615e-02	-6.499953e-02	-6.499660e-02	-6.430534e-02	-6.473467e-02	-5.773877e-02	-5.950629e-02	-6.498014e-02	
3.500000e-04	-6.499693e-02	-6.191070e-02	-6.499811e-02	-6.492779e-02	-6.451261e-02	-5.915906e-02	-6.497762e-02	-4.877411e-02	-6.499296e-02	-6.499908e-02	-6.499396e-02	-6.402575e-02	-6.461210e-02	-5.572211e-02	-5.816264e-02	-6.496963e-02	
4.000000e-04	-6.499519e-02	-6.136245e-02	-6.499697e-02	-6.489973e-02	-6.431770e-02	-5.830545e-02	-6.496818e-02	-4.609881e-02	-6.498864e-02	-6.499844e-02	-6.499064e-02	-6.373339e-02	-6.447363e-02	-5.362120e-02	-5.681781e-02	-6.495693e-02	
4.500000e-04	-6.499309e-02	-6.082126e-02	-6.499555e-02	-6.486840e-02	-6.409717e-02	-5.750609e-02	-6.495713e-02	-4.361694e-02	-6.498317e-02	-6.499758e-02	-6.498671e-02	-6.343797e-02	-6.432270e-02	-5.146613e-02	-5.548811e-02	-6.494215e-02	
5.000000e-04	-6.499064e-02	-6.028706e-02	-6.499385e-02	-6.483441e-02	-6.385478e-02	-5.675564e-02	-6.494452e-02	-4.133350e-02	-6.497650e-02	-6.499648e-02	-6.498227e-02	-6.314637e-02	-6.416246e-02	-4.928181e-02	-5.418461e-02	-6.492537e-02	
5.500000e-04	-6.498785e-02	-5.975947e-02	-6.499188e-02	-6.479831e-02	-6.359421e-02	-5.604871e-02	-6.493043e-02	-3.924401e-02	-6.496863e-02	-6.499515e-02	-6.497743e-02	-6.286317e-02	-6.399573e-02	-4.708873e-02	-5.291448e-02	-6.490669e-02	
6.000000e-04	-6.498475e-02	-5.923796e-02	-6.498965e-02	-6.476059e-02	-6.331894e-02	-5.538024e-02	-6.491492e-02	-3.733840e-02	-6.495958e-02	-6.499356e-02	-6.497225e-02	-6.259123e-02	-6.382496e-02	-4.490361e-02	-5.168194e-02	-6.488623e-02	
6.500000e-04	-6.498134e-02	-5.872202e-02	-6.498717e-02	-6.472167e-02	-6.303215e-02	-5.474568e-02	-6.489809e-02	-3.560362e-02	-6.494936e-02	-6.499172e-02	-6.496680e-02	-6.233210e-02	-6.365224e-02	-4.273996e-02	-5.048906e-02	-6.486409e-02	
7.000000e-04	-6.497763e-02	-5.821114e-02	-6.498444e-02	-6.468191e-02	-6.273674e-02	-5.414095e-02	-6.488001e-02	-3.402533e-02	-6.493800e-02	-6.498962e-02	-6.496115e-02	-6.208644e-02	-6.347930e-02	-4.060859e-02	-4.933640e-02	-6.484038e-02	
7.500000e-04	-6.497365e-02	-5.770485e-02	-6.498147e-02	-6.464160e-02	-6.243529e-02	-5.356248e-02	-6.486075e-02	-3.258893e-02	-6.492555e-02	-6.498727e-02	-6.495533e-02	-6.185427e-02	-6.330757e-02	-3.851800e-02	-4.822337e-02	-6.481519e-02	
